country,influencer,date,arms_transfer_security_aid_assistance,bribery_economic_corruption,diaspora_activation,diplomatic_mediation,diplomatic_recognition,diplomatic_sanction,diplomatic_statement,diplomatic_visit,economic_aid_assistance,intelligence_counterintelligence,investment,joint_security_force_exercise,media_campaign_intervention,political_process_policy_intervention,professional_cultural_exchange,security_cooperation,security_force_facility_presence,surveillance,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,rai_999,total_articles,arms_transfer_security_aid_assistanceNorm,bribery_economic_corruptionNorm,diaspora_activationNorm,diplomatic_mediationNorm,diplomatic_recognitionNorm,diplomatic_sanctionNorm,diplomatic_statementNorm,diplomatic_visitNorm,economic_aid_assistanceNorm,intelligence_counterintelligenceNorm,investmentNorm,joint_security_force_exerciseNorm,media_campaign_interventionNorm,political_process_policy_interventionNorm,professional_cultural_exchangeNorm,security_cooperationNorm,security_force_facility_presenceNorm,surveillanceNorm,tech_transfer_investmentNorm,trade_agreement_exchangeNorm,trade_financial_sanctionNorm,transnational_organization_crimeNorm
Belarus,Russia,2014-03-01,3,0,0,0,5,4,2,1,0,1,8,6,1,1,27,2,3,1,0,1,15,1,5728,5810,5.163511187607573e-4,0,0,0,8.605851979345956e-4,6.884681583476765e-4,3.4423407917383823e-4,1.7211703958691912e-4,0,1.7211703958691912e-4,0.001376936316695353,0.0010327022375215145,1.7211703958691912e-4,1.7211703958691912e-4,0.004647160068846815,3.4423407917383823e-4,5.163511187607573e-4,1.7211703958691912e-4,0,1.7211703958691912e-4,0.0025817555938037868,1.7211703958691912e-4
Belarus,Russia,2014-04-01,2,1,0,0,0,1,10,5,0,2,13,2,1,0,30,9,0,3,0,1,10,0,6140,6230,3.2102728731942215e-4,1.6051364365971107e-4,0,0,0,1.6051364365971107e-4,0.0016051364365971107,8.025682182985554e-4,0,3.2102728731942215e-4,0.002086677367576244,3.2102728731942215e-4,1.6051364365971107e-4,0,0.004815409309791332,0.0014446227929373998,0,4.815409309791332e-4,0,1.6051364365971107e-4,0.0016051364365971107,0
Belarus,Russia,2014-05-01,2,2,0,0,0,2,5,3,1,0,4,2,8,1,21,2,0,4,1,3,6,0,6441,6508,3.0731407498463427e-4,3.0731407498463427e-4,0,0,0,3.0731407498463427e-4,7.682851874615857e-4,4.6097111247695143e-4,1.5365703749231714e-4,0,6.146281499692685e-4,3.0731407498463427e-4,0.001229256299938537,1.5365703749231714e-4,0.00322679778733866,3.0731407498463427e-4,0,6.146281499692685e-4,1.5365703749231714e-4,4.6097111247695143e-4,9.219422249539029e-4,0
Belarus,Russia,2014-06-01,2,1,0,0,4,1,1,3,2,0,6,1,1,0,46,3,4,0,1,0,6,2,5934,6018,3.3233632436025255e-4,1.6616816218012627e-4,0,0,6.646726487205051e-4,1.6616816218012627e-4,1.6616816218012627e-4,4.985044865403788e-4,3.3233632436025255e-4,0,9.970089730807576e-4,1.6616816218012627e-4,1.6616816218012627e-4,0,0.007643735460285809,4.985044865403788e-4,6.646726487205051e-4,0,1.6616816218012627e-4,0,9.970089730807576e-4,3.3233632436025255e-4
Belarus,Russia,2014-07-01,5,0,0,0,2,1,0,1,0,0,4,0,1,0,20,4,0,0,0,0,9,0,5233,5280,9.46969696969697e-4,0,0,0,3.787878787878788e-4,1.893939393939394e-4,0,1.893939393939394e-4,0,0,7.575757575757576e-4,0,1.893939393939394e-4,0,0.003787878787878788,7.575757575757576e-4,0,0,0,0,0.0017045454545454545,0
Belarus,Russia,2014-08-01,1,0,1,0,1,0,2,16,2,0,5,6,2,0,18,0,7,0,0,0,38,0,5119,5218,1.9164430816404754e-4,0,1.9164430816404754e-4,0,1.9164430816404754e-4,0,3.832886163280951e-4,0.0030663089306247606,3.832886163280951e-4,0,9.582215408202376e-4,0.0011498658489842851,3.832886163280951e-4,0,0.0034495975469528554,0,0.0013415101571483327,0,0,0,0.007282483710233806,0
Belarus,Russia,2014-09-01,0,1,0,0,1,2,3,0,3,0,10,0,1,0,18,5,3,0,0,0,21,2,5170,5240,0,1.9083969465648855e-4,0,0,1.9083969465648855e-4,3.816793893129771e-4,5.725190839694657e-4,0,5.725190839694657e-4,0,0.0019083969465648854,0,1.9083969465648855e-4,0,0.003435114503816794,9.541984732824427e-4,5.725190839694657e-4,0,0,0,0.00400763358778626,3.816793893129771e-4
Belarus,Russia,2014-10-01,7,0,0,0,0,3,0,1,0,0,7,1,2,2,36,3,5,0,1,3,17,0,5374,5462,0.001281581838154522,0,0,0,0,5.492493592090809e-4,0,1.830831197363603e-4,0,0,0.001281581838154522,1.830831197363603e-4,3.661662394727206e-4,3.661662394727206e-4,0.006590992310508971,5.492493592090809e-4,9.154155986818016e-4,0,1.830831197363603e-4,5.492493592090809e-4,0.0031124130355181254,0
Belarus,Russia,2014-11-01,2,0,0,0,0,1,0,1,0,0,14,0,0,1,28,4,0,0,1,0,21,1,4799,4873,4.104247896572953e-4,0,0,0,0,2.0521239482864764e-4,0,2.0521239482864764e-4,0,0,0.002872973527601067,0,0,2.0521239482864764e-4,0.005745947055202134,8.208495793145906e-4,0,0,2.0521239482864764e-4,0,0.004309460291401601,2.0521239482864764e-4
Belarus,Russia,2014-12-01,1,1,0,0,0,1,1,1,0,1,5,0,2,1,21,8,1,1,0,1,31,0,5596,5673,1.7627357659086903e-4,1.7627357659086903e-4,0,0,0,1.7627357659086903e-4,1.7627357659086903e-4,1.7627357659086903e-4,0,1.7627357659086903e-4,8.813678829543451e-4,0,3.5254715318173806e-4,1.7627357659086903e-4,0.0037017451084082496,0.0014101886127269522,1.7627357659086903e-4,1.7627357659086903e-4,0,1.7627357659086903e-4,0.00546448087431694,0
Belarus,Russia,2015-01-01,1,0,0,0,0,1,2,1,0,0,1,0,0,0,20,1,3,0,1,1,14,0,5237,5283,1.892863903085368e-4,0,0,0,0,1.892863903085368e-4,3.785727806170736e-4,1.892863903085368e-4,0,0,1.892863903085368e-4,0,0,0,0.0037857278061707365,1.892863903085368e-4,5.678591709256105e-4,0,1.892863903085368e-4,1.892863903085368e-4,0.0026500094643195156,0
Belarus,Russia,2015-02-01,5,0,0,0,0,0,9,8,1,0,5,0,2,0,19,5,2,0,1,0,13,1,5523,5594,8.93814801573114e-4,0,0,0,0,0,0.0016088666428316052,0.0014301036825169824,1.787629603146228e-4,0,8.93814801573114e-4,0,3.575259206292456e-4,0,0.0033964962459778333,8.93814801573114e-4,3.575259206292456e-4,0,1.787629603146228e-4,0,0.0023239184840900965,1.787629603146228e-4
Belarus,Russia,2015-03-01,1,1,0,0,1,1,1,6,5,0,3,1,1,0,22,1,4,1,2,3,10,1,4981,5046,1.9817677368212446e-4,1.9817677368212446e-4,0,0,1.9817677368212446e-4,1.9817677368212446e-4,1.9817677368212446e-4,0.0011890606420927466,9.908838684106222e-4,0,5.945303210463733e-4,1.9817677368212446e-4,1.9817677368212446e-4,0,0.004359889021006738,1.9817677368212446e-4,7.927070947284979e-4,1.9817677368212446e-4,3.9635354736424893e-4,5.945303210463733e-4,0.0019817677368212444,1.9817677368212446e-4
Belarus,Russia,2015-04-01,5,0,0,0,0,4,3,2,3,0,10,1,2,1,38,3,3,0,0,3,1,1,5421,5501,9.089256498818396e-4,0,0,0,0,7.271405199054717e-4,5.453553899291038e-4,3.6357025995273584e-4,5.453553899291038e-4,0,0.0018178512997636793,1.8178512997636792e-4,3.6357025995273584e-4,1.8178512997636792e-4,0.006907834939101982,5.453553899291038e-4,5.453553899291038e-4,0,0,5.453553899291038e-4,1.8178512997636792e-4,1.8178512997636792e-4
Belarus,Russia,2015-05-01,3,0,0,0,0,1,2,9,2,0,6,4,1,1,35,3,1,1,3,2,3,0,5022,5099,5.88350656991567e-4,0,0,0,0,1.9611688566385565e-4,3.922337713277113e-4,0.001765051970974701,3.922337713277113e-4,0,0.001176701313983134,7.844675426554226e-4,1.9611688566385565e-4,1.9611688566385565e-4,0.006864090998234948,5.88350656991567e-4,1.9611688566385565e-4,1.9611688566385565e-4,5.88350656991567e-4,3.922337713277113e-4,5.88350656991567e-4,0
Belarus,Russia,2015-06-01,2,1,0,0,2,2,5,5,1,0,2,4,2,0,33,2,4,1,1,0,12,0,5365,5444,3.673769287288758e-4,1.836884643644379e-4,0,0,3.673769287288758e-4,3.673769287288758e-4,9.184423218221896e-4,9.184423218221896e-4,1.836884643644379e-4,0,3.673769287288758e-4,7.347538574577516e-4,3.673769287288758e-4,0,0.006061719324026451,3.673769287288758e-4,7.347538574577516e-4,1.836884643644379e-4,1.836884643644379e-4,0,0.002204261572373255,0
Belarus,Russia,2015-07-01,0,1,0,0,1,1,0,1,11,0,8,2,0,4,42,0,2,0,0,0,5,0,5447,5525,0,1.8099547511312217e-4,0,0,1.8099547511312217e-4,1.8099547511312217e-4,0,1.8099547511312217e-4,0.001990950226244344,0,0.0014479638009049773,3.6199095022624434e-4,0,7.239819004524887e-4,0.007601809954751132,0,3.6199095022624434e-4,0,0,0,9.049773755656109e-4,0
Belarus,Russia,2015-08-01,3,2,0,0,1,1,4,0,1,1,6,1,0,1,22,1,5,1,3,0,8,0,5030,5091,5.892751915144372e-4,3.928501276762915e-4,0,0,1.9642506383814575e-4,1.9642506383814575e-4,7.85700255352583e-4,0,1.9642506383814575e-4,1.9642506383814575e-4,0.0011785503830288745,1.9642506383814575e-4,0,1.9642506383814575e-4,0.004321351404439206,1.9642506383814575e-4,9.821253191907287e-4,1.9642506383814575e-4,5.892751915144372e-4,0,0.001571400510705166,0
Belarus,Russia,2015-09-01,1,0,0,0,0,0,2,5,0,1,3,4,1,2,23,2,11,0,1,0,4,1,5537,5598,1.786352268667381e-4,0,0,0,0,0,3.572704537334762e-4,8.931761343336906e-4,0,1.786352268667381e-4,5.359056806002144e-4,7.145409074669524e-4,1.786352268667381e-4,3.572704537334762e-4,0.004108610217934977,3.572704537334762e-4,0.0019649874955341195,0,1.786352268667381e-4,0,7.145409074669524e-4,1.786352268667381e-4
Belarus,Russia,2015-10-01,4,0,2,0,0,2,2,2,2,0,7,1,0,3,37,7,24,0,1,0,10,0,6072,6176,6.476683937823834e-4,0,3.238341968911917e-4,0,0,3.238341968911917e-4,3.238341968911917e-4,3.238341968911917e-4,3.238341968911917e-4,0,0.0011334196891191709,1.6191709844559586e-4,0,4.8575129533678756e-4,0.005990932642487046,0.0011334196891191709,0.0038860103626943004,0,1.6191709844559586e-4,0,0.0016191709844559584,0
Belarus,Russia,2015-11-01,2,1,0,0,0,0,0,4,0,1,2,0,0,0,38,2,3,0,0,0,2,0,5308,5363,3.7292560134253216e-4,1.8646280067126608e-4,0,0,0,0,0,7.458512026850643e-4,0,1.8646280067126608e-4,3.7292560134253216e-4,0,0,0,0.007085586425508111,3.7292560134253216e-4,5.593884020137983e-4,0,0,0,3.7292560134253216e-4,0
Belarus,Russia,2015-12-01,2,0,1,0,1,1,0,5,0,1,2,0,0,0,40,4,3,0,0,0,19,0,5332,5411,3.6961744594344855e-4,0,1.8480872297172427e-4,0,1.8480872297172427e-4,1.8480872297172427e-4,0,9.240436148586213e-4,0,1.8480872297172427e-4,3.6961744594344855e-4,0,0,0,0.0073923489188689705,7.392348918868971e-4,5.544261689151728e-4,0,0,0,0.0035113657364627612,0
Belarus,Russia,2016-01-01,0,3,0,0,0,0,1,2,0,0,4,1,0,0,23,1,0,0,2,1,6,0,5000,5044,0,5.947660586835844e-4,0,0,0,0,1.9825535289452815e-4,3.965107057890563e-4,0,0,7.930214115781126e-4,1.9825535289452815e-4,0,0,0.004559873116574148,1.9825535289452815e-4,0,0,3.965107057890563e-4,1.9825535289452815e-4,0.0011895321173671688,0
Belarus,Russia,2016-02-01,2,2,0,0,0,3,2,3,3,0,3,0,1,0,32,3,0,0,0,0,5,0,5514,5573,3.5887313834559486e-4,3.5887313834559486e-4,0,0,0,5.383097075183922e-4,3.5887313834559486e-4,5.383097075183922e-4,5.383097075183922e-4,0,5.383097075183922e-4,0,1.7943656917279743e-4,0,0.005741970213529518,5.383097075183922e-4,0,0,0,0,8.971828458639871e-4,0
Belarus,Russia,2016-03-01,1,3,0,0,1,1,0,2,2,0,3,2,2,0,20,2,3,0,0,0,7,2,5930,5981,1.6719612104999163e-4,5.015883631499749e-4,0,0,1.6719612104999163e-4,1.6719612104999163e-4,0,3.3439224209998327e-4,3.3439224209998327e-4,0,5.015883631499749e-4,3.3439224209998327e-4,3.3439224209998327e-4,0,0.0033439224209998327,3.3439224209998327e-4,5.015883631499749e-4,0,0,0,0.0011703728473499416,3.3439224209998327e-4
Belarus,Russia,2016-04-01,4,0,0,0,1,1,3,0,0,0,2,0,2,0,22,2,2,0,0,1,4,0,5883,5927,6.748776784207862e-4,0,0,0,1.6871941960519654e-4,1.6871941960519654e-4,5.061582588155897e-4,0,0,0,3.374388392103931e-4,0,3.374388392103931e-4,0,0.0037118272313143245,3.374388392103931e-4,3.374388392103931e-4,0,0,1.6871941960519654e-4,6.748776784207862e-4,0
Belarus,Russia,2016-05-01,3,1,0,0,0,0,0,4,0,2,7,2,1,1,30,3,0,2,2,2,4,0,5432,5496,5.458515283842794e-4,1.819505094614265e-4,0,0,0,0,0,7.27802037845706e-4,0,3.63901018922853e-4,0.0012736535662299854,3.63901018922853e-4,1.819505094614265e-4,1.819505094614265e-4,0.0054585152838427945,5.458515283842794e-4,0,3.63901018922853e-4,3.63901018922853e-4,3.63901018922853e-4,7.27802037845706e-4,0
Belarus,Russia,2016-06-01,1,0,0,0,0,2,0,3,0,1,3,2,0,1,66,4,5,3,1,1,15,1,5857,5966,1.6761649346295676e-4,0,0,0,0,3.3523298692591353e-4,0,5.028494803888703e-4,0,1.6761649346295676e-4,5.028494803888703e-4,3.3523298692591353e-4,0,1.6761649346295676e-4,0.011062688568555145,6.704659738518271e-4,8.380824673147837e-4,5.028494803888703e-4,1.6761649346295676e-4,1.6761649346295676e-4,0.0025142474019443513,1.6761649346295676e-4
Belarus,Russia,2016-07-01,1,3,0,0,0,3,1,0,1,0,3,0,0,0,36,1,1,1,1,0,2,1,5370,5425,1.8433179723502304e-4,5.529953917050691e-4,0,0,0,5.529953917050691e-4,1.8433179723502304e-4,0,1.8433179723502304e-4,0,5.529953917050691e-4,0,0,0,0.0066359447004608295,1.8433179723502304e-4,1.8433179723502304e-4,1.8433179723502304e-4,1.8433179723502304e-4,0,3.686635944700461e-4,1.8433179723502304e-4
Belarus,Russia,2016-08-01,4,0,0,0,0,2,0,1,0,0,4,3,0,0,20,0,3,0,0,0,2,0,5931,5970,6.700167504187605e-4,0,0,0,0,3.3500837520938025e-4,0,1.6750418760469013e-4,0,0,6.700167504187605e-4,5.025125628140704e-4,0,0,0.0033500837520938024,0,5.025125628140704e-4,0,0,0,3.3500837520938025e-4,0
Belarus,Russia,2016-09-01,3,2,0,0,2,4,3,1,0,0,10,0,1,2,37,2,0,1,0,0,5,0,5858,5931,5.058168942842691e-4,3.372112628561794e-4,0,0,3.372112628561794e-4,6.744225257123588e-4,5.058168942842691e-4,1.686056314280897e-4,0,0,0.001686056314280897,0,1.686056314280897e-4,3.372112628561794e-4,0.0062384083628393185,3.372112628561794e-4,0,1.686056314280897e-4,0,0,8.430281571404484e-4,0
Belarus,Russia,2016-10-01,2,0,0,0,2,0,0,2,0,0,8,3,1,0,46,4,0,0,2,0,14,1,5500,5585,3.5810205908683976e-4,0,0,0,3.5810205908683976e-4,0,0,3.5810205908683976e-4,0,0,0.001432408236347359,5.371530886302597e-4,1.7905102954341988e-4,0,0.008236347358997314,7.162041181736795e-4,0,0,3.5810205908683976e-4,0,0.002506714413607878,1.7905102954341988e-4
Belarus,Russia,2016-11-01,6,0,0,0,0,1,2,9,0,0,9,5,5,0,42,3,0,1,1,0,4,0,5258,5346,0.001122334455667789,0,0,0,0,1.8705574261129816e-4,3.741114852225963e-4,0.0016835016835016834,0,0,0.0016835016835016834,9.352787130564908e-4,9.352787130564908e-4,0,0.007856341189674524,5.611672278338945e-4,0,1.8705574261129816e-4,1.8705574261129816e-4,0,7.482229704451926e-4,0
Belarus,Russia,2016-12-01,2,0,0,0,2,4,3,4,0,1,12,0,3,1,36,4,1,2,2,0,10,0,5779,5866,3.4094783498124785e-4,0,0,0,3.4094783498124785e-4,6.818956699624957e-4,5.114217524718718e-4,6.818956699624957e-4,0,1.7047391749062393e-4,0.002045687009887487,0,5.114217524718718e-4,1.7047391749062393e-4,0.006137061029662462,6.818956699624957e-4,1.7047391749062393e-4,3.4094783498124785e-4,3.4094783498124785e-4,0,0.0017047391749062393,0
Belarus,Russia,2017-01-01,1,0,0,0,0,6,1,0,0,0,15,0,3,0,29,4,0,1,1,0,5,1,5766,5833,1.7143836790673754e-4,0,0,0,0,0.001028630207440425,1.7143836790673754e-4,0,0,0,0.002571575518601063,0,5.143151037202125e-4,0,0.004971712669295389,6.857534716269502e-4,0,1.7143836790673754e-4,1.7143836790673754e-4,0,8.571918395336877e-4,1.7143836790673754e-4
Belarus,Russia,2017-02-01,2,0,0,0,4,6,2,5,1,0,19,1,0,0,28,4,3,0,0,1,8,1,5817,5902,3.3886818027787193e-4,0,0,0,6.777363605557439e-4,0.0010166045408336157,3.3886818027787193e-4,8.471704506946798e-4,1.6943409013893597e-4,0,0.0032192477126397833,1.6943409013893597e-4,0,0,0.004744154523890207,6.777363605557439e-4,5.083022704168078e-4,0,0,1.6943409013893597e-4,0.0013554727211114877,1.6943409013893597e-4
Belarus,Russia,2017-03-01,1,0,0,0,1,1,6,6,1,0,13,4,0,0,32,5,1,0,2,0,9,0,6839,6921,1.4448779078167894e-4,0,0,0,1.4448779078167894e-4,1.4448779078167894e-4,8.669267446900737e-4,8.669267446900737e-4,1.4448779078167894e-4,0,0.0018783412801618264,5.779511631267157e-4,0,0,0.004623609305013726,7.224389539083947e-4,1.4448779078167894e-4,0,2.8897558156335787e-4,0,0.0013003901170351106,0
Belarus,Russia,2017-04-01,7,0,0,0,0,2,4,2,5,0,18,4,2,0,32,3,2,1,1,2,10,0,5551,5646,0.0012398157987956076,0,0,0,0,3.5423308537017357e-4,7.084661707403471e-4,3.5423308537017357e-4,8.85582713425434e-4,0,0.003188097768331562,7.084661707403471e-4,3.5423308537017357e-4,0,0.005667729365922777,5.313496280552603e-4,3.5423308537017357e-4,1.7711654268508679e-4,1.7711654268508679e-4,3.5423308537017357e-4,0.001771165426850868,0
Belarus,Russia,2017-05-01,1,1,1,0,1,4,1,1,1,0,5,4,0,0,36,0,2,0,0,0,4,0,5355,5417,1.8460402436773122e-4,1.8460402436773122e-4,1.8460402436773122e-4,0,1.8460402436773122e-4,7.384160974709249e-4,1.8460402436773122e-4,1.8460402436773122e-4,1.8460402436773122e-4,0,9.230201218386561e-4,7.384160974709249e-4,0,0,0.006645744877238324,0,3.6920804873546244e-4,0,0,0,7.384160974709249e-4,0
Belarus,Russia,2017-06-01,8,1,0,0,6,2,2,7,1,0,21,6,0,0,38,4,2,1,2,0,5,0,5530,5636,0.0014194464158978,1.77430801987225e-4,0,0,0.0010645848119233499,3.5486160397445e-4,3.5486160397445e-4,0.001242015613910575,1.77430801987225e-4,0,0.0037260468417317245,0.0010645848119233499,0,0,0.00674237047551455,7.097232079489e-4,3.5486160397445e-4,1.77430801987225e-4,3.5486160397445e-4,0,8.871540099361249e-4,0
Belarus,Russia,2017-07-01,4,0,0,0,2,2,4,1,0,0,2,8,0,0,29,3,1,1,2,0,2,0,5228,5289,7.562866326337682e-4,0,0,0,3.781433163168841e-4,3.781433163168841e-4,7.562866326337682e-4,1.8907165815844205e-4,0,0,3.781433163168841e-4,0.0015125732652675364,0,0,0.00548307808659482,5.672149744753262e-4,1.8907165815844205e-4,1.8907165815844205e-4,3.781433163168841e-4,0,3.781433163168841e-4,0
Belarus,Russia,2017-08-01,0,1,0,0,0,2,1,0,4,1,4,23,1,1,24,3,2,0,2,0,4,2,5951,6026,0,1.6594756057085962e-4,0,0,0,3.3189512114171923e-4,1.6594756057085962e-4,0,6.637902422834385e-4,1.6594756057085962e-4,6.637902422834385e-4,0.003816793893129771,1.6594756057085962e-4,1.6594756057085962e-4,0.003982741453700631,4.978426817125788e-4,3.3189512114171923e-4,0,3.3189512114171923e-4,0,6.637902422834385e-4,3.3189512114171923e-4
Belarus,Russia,2017-09-01,3,2,0,0,4,2,0,1,4,0,10,51,1,1,26,3,5,1,0,0,7,0,5543,5664,5.296610169491525e-4,3.5310734463276836e-4,0,0,7.062146892655367e-4,3.5310734463276836e-4,0,1.7655367231638418e-4,7.062146892655367e-4,0,0.0017655367231638418,0.009004237288135594,1.7655367231638418e-4,1.7655367231638418e-4,0.004590395480225989,5.296610169491525e-4,8.827683615819209e-4,1.7655367231638418e-4,0,0,0.0012358757062146894,0
Belarus,Russia,2017-10-01,2,1,0,0,0,1,0,3,0,0,7,7,2,0,23,0,2,3,0,0,4,0,5599,5654,3.5373187124159886e-4,1.7686593562079943e-4,0,0,0,1.7686593562079943e-4,0,5.305978068623983e-4,0,0,0.001238061549345596,0.001238061549345596,3.5373187124159886e-4,0,0.004067916519278387,0,3.5373187124159886e-4,5.305978068623983e-4,0,0,7.074637424831977e-4,0
Belarus,Russia,2017-11-01,0,0,0,0,7,1,1,4,0,0,5,0,2,0,24,3,1,0,0,0,2,1,5635,5686,0,0,0,0,0.0012310939148786493,1.7587055926837847e-4,1.7587055926837847e-4,7.034822370735139e-4,0,0,8.793527963418924e-4,0,3.5174111853675694e-4,0,0.004220893422441084,5.276116778051355e-4,1.7587055926837847e-4,0,0,0,3.5174111853675694e-4,1.7587055926837847e-4
Belarus,Russia,2017-12-01,3,0,1,0,2,2,2,2,0,0,7,0,2,1,36,2,0,1,0,1,4,0,5462,5528,5.426917510853835e-4,0,1.808972503617945e-4,0,3.61794500723589e-4,3.61794500723589e-4,3.61794500723589e-4,3.61794500723589e-4,0,0,0.0012662807525325615,0,3.61794500723589e-4,1.808972503617945e-4,0.006512301013024602,3.61794500723589e-4,0,1.808972503617945e-4,0,1.808972503617945e-4,7.23589001447178e-4,0
Belarus,Russia,2018-01-01,2,0,1,0,7,0,0,0,0,0,2,0,1,2,31,0,1,0,1,0,4,0,6482,6534,3.0609121518212427e-4,0,1.5304560759106213e-4,0,0.0010713192531374349,0,0,0,0,0,3.0609121518212427e-4,0,1.5304560759106213e-4,3.0609121518212427e-4,0.0047444138353229266,0,1.5304560759106213e-4,0,1.5304560759106213e-4,0,6.121824303642485e-4,0
Belarus,Russia,2018-02-01,1,1,0,0,4,4,2,2,0,1,8,0,4,0,33,1,1,2,1,0,14,0,6365,6444,1.5518311607697082e-4,1.5518311607697082e-4,0,0,6.207324643078833e-4,6.207324643078833e-4,3.1036623215394165e-4,3.1036623215394165e-4,0,1.5518311607697082e-4,0.0012414649286157666,0,6.207324643078833e-4,0,0.005121042830540037,1.5518311607697082e-4,1.5518311607697082e-4,3.1036623215394165e-4,1.5518311607697082e-4,0,0.0021725636250775914,0
Belarus,Russia,2018-03-01,0,1,0,0,1,3,0,0,0,0,5,2,1,6,39,3,0,1,0,0,9,0,6727,6798,0,1.4710208884966165e-4,0,0,1.4710208884966165e-4,4.41306266548985e-4,0,0,0,0,7.355104442483084e-4,2.942041776993233e-4,1.4710208884966165e-4,8.8261253309797e-4,0.005736981465136805,4.41306266548985e-4,0,1.4710208884966165e-4,0,0,0.001323918799646955,0
Belarus,Russia,2018-04-01,1,0,1,0,3,3,0,1,0,0,5,2,2,1,33,2,0,0,2,0,4,0,5782,5842,1.7117425539198904e-4,0,1.7117425539198904e-4,0,5.135227661759672e-4,5.135227661759672e-4,0,1.7117425539198904e-4,0,0,8.558712769599452e-4,3.4234851078397807e-4,3.4234851078397807e-4,1.7117425539198904e-4,0.0056487504279356384,3.4234851078397807e-4,0,0,3.4234851078397807e-4,0,6.846970215679561e-4,0
Belarus,Russia,2018-05-01,0,1,0,0,2,2,0,3,0,0,2,0,2,0,30,1,1,2,1,0,4,0,6030,6081,0,1.64446637066272e-4,0,0,3.28893274132544e-4,3.28893274132544e-4,0,4.93339911198816e-4,0,0,3.28893274132544e-4,0,3.28893274132544e-4,0,0.00493339911198816,1.64446637066272e-4,1.64446637066272e-4,3.28893274132544e-4,1.64446637066272e-4,0,6.57786548265088e-4,0
Belarus,Russia,2018-06-01,3,2,0,0,2,1,3,3,2,0,7,2,1,0,36,0,5,0,1,0,15,0,5904,5987,5.010856856522465e-4,3.3405712376816435e-4,0,0,3.3405712376816435e-4,1.6702856188408218e-4,5.010856856522465e-4,5.010856856522465e-4,3.3405712376816435e-4,0,0.0011691999331885753,3.3405712376816435e-4,1.6702856188408218e-4,0,0.006013028227826959,0,8.351428094204109e-4,0,1.6702856188408218e-4,0,0.0025054284282612325,0
Belarus,Russia,2018-07-01,1,1,0,0,2,3,0,2,0,0,1,0,0,0,34,0,1,0,0,2,11,0,5700,5758,1.736714136853074e-4,1.736714136853074e-4,0,0,3.473428273706148e-4,5.210142410559222e-4,0,3.473428273706148e-4,0,0,1.736714136853074e-4,0,0,0,0.005904828065300452,0,1.736714136853074e-4,0,0,3.473428273706148e-4,0.0019103855505383813,0
Belarus,Russia,2018-08-01,1,3,0,0,10,1,2,2,0,0,3,1,1,2,21,1,0,0,0,0,9,0,6337,6394,1.5639662183296842e-4,4.6918986549890525e-4,0,0,0.0015639662183296842,1.5639662183296842e-4,3.1279324366593683e-4,3.1279324366593683e-4,0,0,4.6918986549890525e-4,1.5639662183296842e-4,1.5639662183296842e-4,3.1279324366593683e-4,0.0032843290584923367,1.5639662183296842e-4,0,0,0,0,0.0014075695964967157,0
Belarus,Russia,2018-09-01,0,2,0,0,4,0,1,4,1,1,5,3,1,1,45,2,3,0,1,2,9,1,5639,5725,0,3.4934497816593884e-4,0,0,6.986899563318777e-4,0,1.7467248908296942e-4,6.986899563318777e-4,1.7467248908296942e-4,1.7467248908296942e-4,8.733624454148472e-4,5.240174672489083e-4,1.7467248908296942e-4,1.7467248908296942e-4,0.007860262008733625,3.4934497816593884e-4,5.240174672489083e-4,0,1.7467248908296942e-4,3.4934497816593884e-4,0.0015720524017467249,1.7467248908296942e-4
Belarus,Russia,2018-10-01,3,0,0,0,6,2,1,5,0,0,9,4,3,0,43,6,1,2,0,1,8,0,6731,6825,4.3956043956043956e-4,0,0,0,8.791208791208791e-4,2.9304029304029304e-4,1.4652014652014652e-4,7.326007326007326e-4,0,0,0.0013186813186813187,5.860805860805861e-4,4.3956043956043956e-4,0,0.0063003663003663,8.791208791208791e-4,1.4652014652014652e-4,2.9304029304029304e-4,0,1.4652014652014652e-4,0.0011721611721611722,0
Belarus,Russia,2018-11-01,1,1,0,0,9,2,3,2,2,0,2,0,0,0,29,3,10,0,1,0,12,0,6353,6430,1.5552099533437013e-4,1.5552099533437013e-4,0,0,0.0013996889580093312,3.1104199066874026e-4,4.6656298600311044e-4,3.1104199066874026e-4,3.1104199066874026e-4,0,3.1104199066874026e-4,0,0,0,0.004510108864696734,4.6656298600311044e-4,0.0015552099533437014,0,1.5552099533437013e-4,0,0.0018662519440124418,0
Belarus,Russia,2018-12-01,1,1,0,0,6,4,1,8,0,0,3,0,8,0,38,0,1,0,0,0,10,0,6128,6209,1.6105653084232566e-4,1.6105653084232566e-4,0,0,9.663391850539539e-4,6.442261233693026e-4,1.6105653084232566e-4,0.0012884522467386053,0,0,4.8316959252697695e-4,0,0.0012884522467386053,0,0.006120148172008375,0,1.6105653084232566e-4,0,0,0,0.0016105653084232566,0
